Source,Target,Type,Id,Weight
发生,抗战,Directed,304,0.00757575757576
发生,可怕,Directed,305,0.00757575757576
发生,一次,Directed,306,0.0227272727273
发生,重要,Directed,307,0.00757575757576
发生,事情,Directed,308,0.0530303030303
发生,假设,Directed,309,0.00757575757576
发生,地点,Directed,310,0.00757575757576
发生,咬,Directed,311,0.00757575757576
发生,本质,Directed,312,0.00757575757576
发生,学生,Directed,313,0.00757575757576
发生,国内,Directed,314,0.00757575757576
发生,改变,Directed,315,0.00757575757576
发生,尴尬,Directed,316,0.00757575757576
发生,印象,Directed,317,0.00757575757576
发生,踩踏,Directed,318,0.0227272727273
发生,情况,Directed,319,0.0227272727273
发生,今日,Directed,320,0.00757575757576
发生,NBA,Directed,321,0.00757575757576
发生,异常,Directed,322,0.00757575757576
发生,法国,Directed,323,0.00757575757576
发生,漫威,Directed,324,0.00757575757576
发生,战争,Directed,325,0.00757575757576
发生,著名,Directed,326,0.00757575757576
发生,转型,Directed,327,0.00757575757576
发生,宇宙,Directed,328,0.00757575757576
发生,一种,Directed,329,0.00757575757576
发生,中国,Directed,330,0.00757575757576
发生,过程,Directed,331,0.00757575757576
发生,文明,Directed,332,0.00757575757576
发生,影响,Directed,333,0.00757575757576
发生,现在,Directed,334,0.00757575757576
发生,神奇,Directed,335,0.00757575757576
发生,关系,Directed,336,0.0151515151515
发生,当地人,Directed,337,0.00757575757576
发生,事故,Directed,338,0.00757575757576
发生,复仇者,Directed,339,0.00757575757576
发生,女性,Directed,340,0.00757575757576
发生,震撼,Directed,341,0.00757575757576
发生,哪种,Directed,342,0.00757575757576
发生,却,Directed,343,0.00757575757576
发生,时,Directed,344,0.0378787878788
发生,有趣,Directed,345,0.0151515151515
发生,原因,Directed,346,0.00757575757576
六个,起来,Directed,347,0.125
六个,却,Directed,348,0.125
六个,小时,Directed,349,0.125
六个,人,Directed,350,0.25
六个,组成,Directed,351,0.125
六个,六个,Directed,352,0.125
景象,星际,Directed,353,0.142857142857
景象,代表,Directed,354,0.142857142857
寒假,期间,Directed,355,0.142857142857
寒假,想,Directed,356,0.142857142857
寒假,越南,Directed,357,0.142857142857
寒假,想要,Directed,358,0.142857142857
寒假,防止,Directed,359,0.142857142857
买车,选择,Directed,360,0.0666666666667
买车,结婚,Directed,361,0.0666666666667
买车,最佳,Directed,362,0.0666666666667
买车,需要,Directed,363,0.0666666666667
买车,怕,Directed,364,0.0666666666667
买车,时,Directed,365,0.0666666666667
买车,现在,Directed,366,0.0666666666667
买车,第一次,Directed,367,0.0666666666667
买车,一种,Directed,368,0.0666666666667
史上,处于,Directed,369,0.04
史上,得分,Directed,370,0.04
史上,身高,Directed,371,0.04
史上,有没有,Directed,372,0.04
史上,不可思议,Directed,373,0.04
史上,第一,Directed,374,0.08
史上,进攻,Directed,375,0.04
史上,搞笑,Directed,376,0.04
史上,超级,Directed,377,0.04
史上,风,Directed,378,0.04
史上,聪明,Directed,379,0.04
史上,失败,Directed,380,0.04
史上,突破,Directed,381,0.04
史上,经典,Directed,382,0.04
史上,伟大,Directed,383,0.04
史上,摄影,Directed,384,0.04
史上,影响,Directed,385,0.04
史上,作用,Directed,386,0.04
史上,究竟,Directed,387,0.04
描写,青少年,Directed,388,0.0909090909091
描写,美漫,Directed,389,0.0909090909091
描写,残酷,Directed,390,0.0909090909091
描写,抗日战争,Directed,391,0.0909090909091
描写,制,Directed,392,0.0909090909091
描写,江湖,Directed,393,0.0909090909091
描写,音乐,Directed,394,0.0909090909091
描写,社会,Directed,395,0.0909090909091
谈,恋爱,Directed,396,0.0833333333333
谈,钢琴家,Directed,397,0.0833333333333
谈,原创,Directed,398,0.0833333333333
谈,旅游,Directed,399,0.0833333333333
谈,一场,Directed,400,0.0833333333333
谈,清华,Directed,401,0.0833333333333
谈,谈恋爱,Directed,402,0.0833333333333
谈,西游记,Directed,403,0.0833333333333
吸,一口,Directed,404,0.166666666667
吸,去,Directed,405,0.166666666667
吸,世界,Directed,406,0.166666666667
新世纪,周刊,Directed,407,0.285714285714
新世纪,TV,Directed,408,0.142857142857
新世纪,人们,Directed,409,0.142857142857
